,OPEID6L,INSTNM,CITY,STABBR,ZIP,MENONLY,WOMENONLY,ADM_RATE_ALL,SAT_AVG_ALL,HIGHDEG,HBCU,PBI,HSI,NANTI,CCUGPROF,CCSIZSET,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,COSTT4_A,AVGFACSAL,C150_4,C150_4_WHITE,C150_4_BLACK,C150_4_HISP,C150_4_ASIAN,FEMALE,MN_EARN_WNE_P10,MN_EARN_WNE_MALE0_P10,MN_EARN_WNE_MALE1_P10,GT_THRESHOLD_P10,CONTROL,Number of Unique Majors Offered (Bachelors,Co-Ed
3619,22119.0,Cheeks Beauty Academy,Cheyenne,WY,82001-4413,0.0,0.0,,,1,0.0,0.0,0.0,0.0,-2.0,-2.0,0.7143,0.0,0.2857,0.0,,,,,,,,0.9107142857,19400,PrivacySuppressed,PrivacySuppressed,0.359,,,True
3620,9157.0,WyoTech,Laramie,WY,82070-9519,0.0,0.0,,,2,0.0,0.0,0.0,0.0,4.0,1.0,0.7692,0.0137,0.159,0.012,,5207.0,,,,,,0.061971831,49400,36800,49600,0.7784,,,True
3621,3932.0,University of Wyoming,Laramie,WY,82071,0.0,0.0,0.9423,1185.0,4,0.0,0.0,0.0,0.0,15.0,16.0,0.7626,0.0114,0.0624,0.0112,20258.0,9850.0,0.5916,0.6316,0.4118,0.4595,0.52,0.5437196391,54200,44700,64400,0.7741,,,True
3622,10010.0,American Samoa Community College,Pago Pago,AS,96799-2609,0.0,0.0,,,3,0.0,0.0,0.0,0.0,5.0,6.0,0.0019,0.0,0.0009,0.0046,8050.0,2900.0,0.4766,,,,1.0,0.6439588689,24500,20900,28500,0.4245,,,True
3623,15361.0,Guam Community College,Mangilao,GU,96913,0.0,0.0,,,2,0.0,0.0,0.0,0.0,2.0,2.0,0.0163,0.0061,0.0034,0.4952,11347.0,6736.0,0.1821,0.0,0.25,0.0,0.2149,0.6091954023,26500,22700,32900,0.3642,,,True
3624,3935.0,University of Guam,Mangilao,GU,96923,0.0,0.0,,,4,0.0,0.0,0.0,0.0,7.0,12.0,0.0226,0.0045,0.0068,0.4822,13661.0,8151.0,0.3757,0.6,0.3333,0.25,0.4326,0.5951065509,33300,31800,36000,0.5541,,,True
3625,30330.0,Northern Marianas College,Saipan,MP,96950-1250,0.0,0.0,,,3,0.0,0.0,0.0,0.0,6.0,9.0,0.0073,0.0016,0.0171,0.4285,8559.0,5030.0,0.2591,0.3333,0.0,0.0,0.2644,0.5616438356,24200,21800,27400,0.3701,,,True
3626,23436.0,Institute of Beauty Careers,Arecibo,PR,00613,0.0,0.0,,,1,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,1.0,0.0,,,,,,,,0.6336375489,15200,14300,20000,0.1532,,,True
3627,25704.0,Educational Technical College-Recinto de Bayamon,BAYAMON,PR,00961,0.0,0.0,,,2,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,1.0,0.0,,,,,,,,0.7123152709,18200,16500,21900,0.1742,,,True
3628,11941.0,American University of Puerto Rico,Bayamon,PR,00960-2037,0.0,0.0,,,4,0.0,0.0,1.0,0.0,10.0,6.0,0.0,0.0,1.0,0.0,17887.0,2984.0,0.1884,,,0.1884,,0.5553235908,24200,20100,27900,0.2449,,,True
3629,11941.0,American University of Puerto Rico,Manati,PR,00674-1082,0.0,0.0,,,4,0.0,0.0,1.0,0.0,11.0,6.0,0.0,0.0,1.0,0.0,17792.0,2988.0,0.2022,,,0.2022,,0.5553235908,24200,20100,27900,0.2449,,,True
3630,23038.0,American Educational College,Bayamon,PR,00961,0.0,0.0,,,1,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,1.0,0.0,9832.0,,,,,,,0.6558641975,17600,15500,21500,,,,True
3631,22349.0,Antilles School of Technical Careers,San Juan,PR,00909,0.0,0.0,,,1,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,1.0,0.0,,,,,,,,0.7201540436,22400,19600,29400,0.3155,,,True
3632,5019.0,Universidad Adventista de las Antillas,Mayaguez,PR,00680-0000,0.0,0.0,1.0,,4,0.0,0.0,1.0,0.0,11.0,10.0,0.0106,0.0106,0.9523,0.0011,14166.0,2679.0,0.4737,0.5,0.0,0.4811,,0.6401225115,27300,23500,32600,0.4325,,,True
3633,25054.0,Atlantic University College,Guaynabo,PR,00970,0.0,0.0,,,4,0.0,0.0,1.0,0.0,7.0,9.0,0.0,0.0,1.0,0.0,9708.0,3247.0,0.3708,,,0.3708,,0.2654867257,25600,21000,27400,0.3252,,,True
3634,5022.0,Universidad Central de Bayamon,Bayamón,PR,00960-1725,0.0,0.0,0.8797,,4,0.0,0.0,1.0,0.0,11.0,9.0,0.0,0.0,1.0,0.0,12314.0,2780.0,0.2386,,,0.2386,,0.6189917937,21600,20200,24300,0.2608,,,True
3635,8902.0,Columbia Central University-Caguas,Caguas,PR,00726,0.0,0.0,0.9383,,4,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,1.0,0.0,10986.0,2563.0,0.4884,,,0.4884,,0.5844618674,25000,23400,29000,0.2718,,,True
3636,10724.0,Albizu University-San Juan,San Juan,PR,00902-3711,0.0,0.0,0.7977,,4,0.0,0.0,1.0,0.0,13.0,9.0,0.0046,0.0,0.9847,0.0,19215.0,3992.0,,,,,,0.8042105263,34000,31200,43600,0.6065,,,True
3637,12525.0,Caribbean University-Bayamon,Bayamon,PR,00960-0493,0.0,0.0,,,4,0.0,0.0,1.0,0.0,7.0,9.0,0.0,0.0,1.0,0.0,9136.0,2284.0,0.2509,,,0.2509,,0.5554968288,21400,18000,25600,0.2824,,,True
3638,12525.0,Caribbean University-Carolina,Carolina,PR,00985,0.0,0.0,,,4,0.0,0.0,1.0,0.0,7.0,6.0,0.0,0.0,1.0,0.0,9432.0,2167.0,0.3333,,,0.3333,,0.5554968288,21400,18000,25600,0.2824,,,True
3639,3936.0,Pontifical Catholic University of Puerto Rico-Arecibo,Arecibo,PR,00614-4045,0.0,0.0,0.9234,,4,0.0,0.0,1.0,0.0,11.0,6.0,0.0,0.0,0.9876,0.0,14892.0,4131.0,0.4405,,,0.4405,,0.5843023256,21400,19800,23700,0.2798,,,True
3640,3936.0,Pontifical Catholic University of Puerto Rico-Ponce,Ponce,PR,00717-9997,0.0,0.0,0.9234,,4,0.0,0.0,1.0,0.0,10.0,12.0,0.0002,0.0002,0.9948,0.0,15895.0,4361.0,0.4545,,,0.4652,,0.5843023256,21400,19800,23700,0.2798,,,True
3641,21891.0,CEM College-San Juan,San Juan,PR,00926-1931,0.0,0.0,,,3,0.0,0.0,0.0,0.0,11.0,6.0,0.0,0.0,1.0,0.0,14223.0,2000.0,0.528,,,0.528,,0.6796285548,22300,19200,30700,0.2416,,,True
3642,23355.0,Universidad Teologica del Caribe,Trujillo Alto,PR,00978-0901,0.0,0.0,,,4,0.0,0.0,1.0,0.0,7.0,6.0,0.0,0.0,1.0,0.0,12003.0,897.0,0.0,,,0.0,,0.4365482234,22200,PrivacySuppressed,PrivacySuppressed,,,,True
3643,10567.0,Colegio Universitario de San Juan,San Juan,PR,00918,0.0,0.0,0.875,,3,0.0,0.0,1.0,0.0,11.0,9.0,0.0,0.0,1.0,0.0,5663.0,3489.0,0.2455,,,0.2455,,0.5611510791,28100,26000,30100,0.4,,,True
3644,25875.0,Universidad Ana G. Mendez-Cupey Campus,San Juan,PR,00926-2602,0.0,0.0,,,4,0.0,0.0,1.0,0.0,6.0,15.0,0.0,0.0,1.0,0.0,13286.0,3327.0,0.3417,,,0.3417,,0.6213793103,22700,20100,27200,0.286,,,True
3645,10819.0,Conservatory of Music of Puerto Rico,San Juan,PR,00907-3373,0.0,0.0,0.8,,4,0.0,0.0,1.0,0.0,9.0,6.0,0.0,0.0,0.9744,0.0,10334.0,3499.0,0.6,,,0.6471,,0.3165467626,22100,PrivacySuppressed,PrivacySuppressed,0.4421,,,True
3646,21660.0,Center for Advanced Studies On Puerto Rico and the Caribbean,San Juan,PR,00901,0.0,0.0,,,4,0.0,0.0,0.0,0.0,0.0,18.0,,,,,,,,,,,,,,,,,,,True
3647,21651.0,EDP University of Puerto Rico Inc-San Sebastian,San Sebastian,PR,00685,0.0,0.0,0.7128,,4,0.0,0.0,1.0,0.0,7.0,6.0,0.0,0.0,1.0,0.0,12505.0,2351.0,0.6286,,,0.6286,,0.664742268,21900,18600,25400,0.2506,,,True
3648,21893.0,Emma's Beauty Academy-Mayaguez,Mayaguez,PR,00680-4222,0.0,0.0,,,1,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,1.0,0.0,,,,,,,,0.7653631285,15900,13900,21800,0.145,,,True
3649,25694.0,Escuela de Artes Plasticas y Diseno de Puerto Rico,San Juan,PR,00902-1112,0.0,0.0,0.8864,,3,0.0,0.0,1.0,0.0,7.0,6.0,0.0,0.0,1.0,0.0,7676.0,2408.0,0.1538,,,0.1538,,0.6595744681,20600,18900,22400,0.2982,,,True
3650,22419.0,Instituto Tecnologico de Puerto Rico-Recinto de Manati,Manati,PR,00674-1091,0.0,0.0,0.8786,,2,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,5025.0,1953.0,,,,,,0.3929471033,23800,17800,26700,0.3273,,,True
3651,22608.0,Huertas College,Caguas,PR,00725,0.0,0.0,,,3,0.0,0.0,0.0,0.0,11.0,6.0,0.0,0.0,1.0,0.0,11081.0,2344.0,0.5188,,,0.5188,,0.5720640569,22200,17600,25600,0.2681,,,True
3652,23406.0,Humacao Community College,Humacao,PR,00791,0.0,0.0,,,3,0.0,0.0,1.0,0.0,7.0,6.0,0.0,0.0,1.0,0.0,9911.0,2198.0,0.5921,,,0.5921,,0.6846473029,23600,19100,28400,0.2139,,,True
3653,11940.0,ICPR Junior College-Arecibo,Arecibo,PR,00614-0067,0.0,0.0,,,2,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,14209.0,2473.0,,,,,,0.7006838506,18700,15600,22500,0.2108,,,True
3654,11940.0,ICPR Junior College-Mayaguez,Mayaguez,PR,00681-1108,0.0,0.0,,,2,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,12734.0,2957.0,,,,,,0.7006838506,18700,15600,22500,0.2108,,,True
3655,25937.0,Richport Technical College,Baton Rouge,LA,70836,0.0,0.0,,,1,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0167,0.7167,0.2667,0.0,,,,,,,,0.2043650794,16200,PrivacySuppressed,PrivacySuppressed,0.1889,,,True
3656,22419.0,Instituto Tecnologico de Puerto Rico-Recinto de Guayama,Guayama,PR,00784-0000,0.0,0.0,0.8786,,2,0.0,0.0,0.0,0.0,4.0,2.0,0.0026,0.0026,0.9948,0.0,7348.0,3481.0,,,,,,0.3929471033,23800,17800,26700,0.3273,,,True
3657,22419.0,Instituto Tecnologico de Puerto Rico-Recinto de Ponce,Ponce,PR,00717-0306,0.0,0.0,0.8786,,2,0.0,0.0,1.0,0.0,-2.0,-2.0,0.0,0.0,1.0,0.0,4211.0,2418.0,,,,,,0.3929471033,23800,17800,26700,0.3273,,,True
3658,22419.0,Instituto Tecnologico de Puerto Rico-Recinto de San Juan,San Juan,PR,00924,0.0,0.0,0.8786,,2,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,3962.0,2544.0,,,,,,0.3929471033,23800,17800,26700,0.3273,,,True
3659,42542.0,Inter American University of Puerto Rico-San German,San German,PR,00683,0.0,0.0,0.4458,,4,0.0,0.0,1.0,0.0,12.0,12.0,0.0013,0.0006,0.9971,0.0,14069.0,5992.0,0.4361,0.6667,0.0,0.4363,,0.5214465938,23500,20500,26900,0.2887,,,True
3660,3939.0,Inter American University of Puerto Rico-Aguadilla,Aguadilla,PR,00603,0.0,0.0,0.4271,,4,0.0,0.0,1.0,0.0,12.0,12.0,0.0006,0.0,0.9979,0.0,13424.0,5193.0,0.3241,1.0,,0.3228,0.0,0.5400225479,23500,20500,26900,0.3116,,,True
3661,5026.0,Inter American University of Puerto Rico-Arecibo,Arecibo,PR,00614,0.0,0.0,0.3899,,4,0.0,0.0,1.0,0.0,13.0,12.0,0.0014,0.0007,0.9953,0.0,13419.0,5656.0,0.3284,0.3333,,0.3284,,0.5963442498,23500,20500,26900,0.3079,,,True
3662,5027.0,Inter American University of Puerto Rico-Barranquitas,Barranquitas,PR,00794,0.0,0.0,0.4083,,4,0.0,0.0,1.0,0.0,12.0,9.0,0.0,0.0009,0.9983,0.0,13560.0,5038.0,0.4011,,,0.4011,,0.5618238022,23500,20500,26900,0.2563,,,True
3663,3940.0,Inter American University of Puerto Rico-Metro,San Juan,PR,00919,0.0,0.0,0.6163,,4,0.0,0.0,1.0,0.0,13.0,12.0,0.0071,0.0048,0.984,0.0016,16965.0,5872.0,0.3527,0.4286,1.0,0.351,1.0,0.574260995,23500,20500,26900,,,,True
3664,5029.0,Inter American University of Puerto Rico-Ponce,Mercedita,PR,00715-1602,0.0,0.0,0.3542,,4,0.0,0.0,1.0,0.0,12.0,12.0,0.0018,0.0006,0.9958,0.0003,13488.0,5561.0,0.4026,0.4,0.0,0.4022,1.0,0.582067322,23500,20500,26900,0.3327,,,True
3665,22828.0,Inter American University of Puerto Rico-Fajardo,Fajardo,PR,00738-7003,0.0,0.0,0.4949,,4,0.0,0.0,1.0,0.0,10.0,9.0,0.0007,0.0013,0.996,0.0,13992.0,5271.0,0.284,,,0.2847,,0.5718370264,23500,20500,26900,0.2747,,,True
3666,22827.0,Inter American University of Puerto Rico-Guayama,Guayama,PR,00784,0.0,0.0,0.4204,,4,0.0,0.0,1.0,0.0,15.0,9.0,0.002,0.002,0.9947,0.0,13925.0,4890.0,0.328,0.0,,0.3301,,0.6653905054,23500,20500,26900,0.3206,,,True
3667,5028.0,Inter American University of Puerto Rico-Bayamon,Bayamon,PR,00957-6257,0.0,0.0,0.4804,,4,0.0,0.0,1.0,0.0,12.0,12.0,0.0032,0.0012,0.991,0.0002,13670.0,5610.0,0.3228,0.5556,0.5,0.3219,,0.4349914237,23500,20500,26900,0.4059,,,True
3668,42509.0,Inter American University of Puerto Rico-School of Law,San Juan,PR,00936-8351,0.0,0.0,,,4,0.0,0.0,0.0,0.0,0.0,18.0,,,,,,9540.0,,,,,,,23500,20500,26900,,,,True
3669,25625.0,International Technical College,San Juan,PR,00918-3325,0.0,0.0,,,1,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,1.0,0.0,,,,,,,,0.6549707602,21500,PrivacySuppressed,PrivacySuppressed,0.3023,,,True
3670,21958.0,Liceo de Arte y Tecnologia,San Juan,PR,00917,0.0,0.0,,,1,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,1.0,0.0,,,,,,,,0.1632183908,26400,20000,26900,0.3511,,,True
3671,21954.0,Modern Hairstyling Institute-Bayamon,Bayamon,PR,00961,0.0,0.0,0.825,,1,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,1.0,0.0,,,,,,,,0.6200345423,18800,16300,24600,0.1729,,,True
3672,21955.0,Modern Hairstyling Institute-Arecibo,Arecibo,PR,00612,0.0,0.0,0.713,,1,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,1.0,0.0,,,,,,,,0.7736842105,15100,PrivacySuppressed,PrivacySuppressed,,,,True
3673,22606.0,NUC University,Bayamon,PR,00960,0.0,0.0,,,4,0.0,0.0,0.0,0.0,9.0,12.0,0.0319,0.039,0.9087,0.0018,19132.0,2330.0,0.6733,,,0.6733,,0.6684603558,20900,18700,25200,0.2851,,,True
3674,24824.0,Ponce Health Sciences University,Ponce,PR,00716-2347,0.0,0.0,0.5143,,4,0.0,0.0,0.0,0.0,11.0,6.0,,,,,,4842.0,,,,,,,,,,,,,True
3675,12123.0,University of Puerto Rico-Aguadilla,Aguadilla,PR,00604-6150,0.0,0.0,0.8823,999.0,3,0.0,0.0,1.0,0.0,10.0,12.0,0.0129,0.0117,0.9721,0.0,11704.0,6861.0,0.5068,0.2,1.0,0.5176,,0.5503199535,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0.3476,,,True
3676,7228.0,University of Puerto Rico-Arecibo,Arecibo,PR,00614-4010,0.0,0.0,0.6102,,3,0.0,0.0,1.0,0.0,14.0,12.0,0.0,0.0,1.0,0.0,16016.0,5835.0,0.4956,,,0.4956,,0.5957883924,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0.3757,,,True
3677,10975.0,University of Puerto Rico-Bayamon,Bayamon,PR,00959,0.0,0.0,0.9107,,3,0.0,0.0,1.0,0.0,12.0,12.0,0.0,0.0,1.0,0.0,9732.0,5613.0,0.2882,,,0.2882,,0.5019588639,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0.4595,,,True
3678,30160.0,University of Puerto Rico-Carolina,Carolina,PR,00984-4800,0.0,0.0,0.429,981.0,3,0.0,0.0,1.0,0.0,7.0,12.0,0.0008,0.0257,0.9622,0.0032,14816.0,6419.0,0.4595,0.7143,1.0,0.4568,1.0,0.6201705971,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0.437,,,True
3679,7206.0,University of Puerto Rico-Cayey,Cayey,PR,00737-2230,0.0,0.0,0.8936,1060.0,3,0.0,0.0,1.0,0.0,12.0,12.0,0.0,0.0,1.0,0.0,12618.0,6794.0,0.5184,,,0.5184,,0.664516129,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0.385,,,True
3680,3943.0,University of Puerto Rico-Humacao,Humacao,PR,00792,0.0,0.0,0.532,,3,0.0,0.0,1.0,0.0,14.0,12.0,0.003,0.0341,0.898,0.0,14817.0,5894.0,0.5212,0.5556,,0.5238,0.0,0.6555676856,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0.3895,,,True
3681,10922.0,University of Puerto Rico-Utuado,Utuado,PR,00641,0.0,0.0,0.6771,,3,0.0,0.0,1.0,0.0,14.0,9.0,0.0,0.0,1.0,0.0,17476.0,5558.0,0.198,0.0,,0.208,,0.5121293801,,,,0.2799,,,True
3682,3944.0,University of Puerto Rico-Mayaguez,Mayaguez,PR,00681,0.0,0.0,0.674,,4,0.0,0.0,1.0,0.0,12.0,15.0,0.0,0.0,0.9347,0.0,16727.0,8592.0,0.457,,,0.457,,0.4739855614,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0.6233,,,True
3683,24600.0,University of Puerto Rico-Medical Sciences,San Juan,PR,00936-5067,0.0,0.0,,,4,0.0,0.0,1.0,0.0,11.0,9.0,0.0,0.0,1.0,0.0,,7216.0,,,,,,0.7346278317,,,,0.5829,,,True
3684,9652.0,University of Puerto Rico at Ponce,Ponce,PR,00716-9996,0.0,0.0,0.5029,,3,0.0,0.0,1.0,0.0,14.0,12.0,0.0,0.0,1.0,0.0,13272.0,5705.0,0.4766,,,0.4766,,0.565099946,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0.3827,,,True
3685,7108.0,University of Puerto Rico-Rio Piedras,San Juan,PR,00931-0000,0.0,0.0,0.4865,,4,0.0,0.0,1.0,0.0,14.0,15.0,0.0021,0.0448,0.8349,0.0003,14035.0,6216.0,0.5322,0.4615,0.5,0.5335,1.0,0.6184486373,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0.4842,,,True
3686,3941.0,Universidad Ana G. Mendez-Carolina Campus,Carolina,PR,00985-0985,0.0,0.0,,,4,0.0,0.0,1.0,0.0,6.0,12.0,0.0,0.0,1.0,0.0,13136.0,3440.0,0.3783,,,0.3783,,0.5856521739,22700,19800,26900,0.2784,,,True
3687,3937.0,Universidad del Sagrado Corazon,Santurce,PR,00907,0.0,0.0,0.4331,,4,0.0,0.0,1.0,0.0,15.0,12.0,0.0,0.0,1.0,0.0,19185.0,3966.0,0.4319,,,0.4319,,0.6112886049,23400,22700,24500,0.3912,,,True
3688,25886.0,Seminario Evangelico de Puerto Rico,San Juan,PR,00925,0.0,0.0,,,4,0.0,0.0,0.0,0.0,0.0,18.0,,,,,,5080.0,,,,,,,,,,,,,True
3689,21633.0,Universidad Central Del Caribe,Bayamon,PR,00960-6032,0.0,0.0,0.8571,,4,0.0,0.0,1.0,0.0,9.0,6.0,0.0081,0.0,0.8618,0.0,14451.0,3281.0,0.1,,,0.1,,0.7476635514,30800,PrivacySuppressed,PrivacySuppressed,0.3913,,,True
3690,21000.0,Universidad Politecnica de Puerto Rico,Hato Rey,PR,00919,0.0,0.0,,,4,0.0,0.0,1.0,0.0,5.0,9.0,0.0016,0.0005,0.991,0.0005,20820.0,3960.0,0.2409,,,0.2409,,0.2235217674,36300,32400,37600,0.6028,,,True
3691,3936.0,Pontifical Catholic University of Puerto Rico-Mayaguez,Mayaguez,PR,00680-1713,0.0,0.0,0.9234,,4,0.0,0.0,1.0,0.0,11.0,9.0,0.0,0.0,0.9944,0.0,14135.0,3952.0,0.3106,,,0.2965,,0.5843023256,21400,19800,23700,0.2798,,,True
3692,11719.0,Universidad Ana G. Mendez-Gurabo Campus,Gurabo,PR,00778-3030,0.0,0.0,,,4,0.0,0.0,1.0,0.0,6.0,15.0,0.0,0.0,1.0,0.0,13136.0,3982.0,0.3273,,,0.3273,,0.579454058,24000,20300,28300,0.3383,,,True
3693,10343.0,College of Micronesia-FSM,Pohnpei,FM,96941,0.0,0.0,0.8321,,3,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0005,10133.0,2963.0,0.2337,,,,,0.5843997562,20400,16400,23400,0.3247,,,True
3694,11009.0,Palau Community College,Koror,PW,96940,0.0,0.0,,,2,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0036,0.0,0.0217,7990.0,1938.0,,,,,,0.5592841163,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,,,,True
3695,3946.0,University of the Virgin Islands,Charlotte Amalie,VI,00802-9990,0.0,0.0,0.9969,914.0,4,1.0,0.0,0.0,0.0,7.0,9.0,0.0322,0.7255,0.1234,0.0066,16381.0,7079.0,0.3014,0.2778,0.2985,0.2941,0.5,0.6825208086,35500,34900,37500,0.6207,,,True
3696,1305.0,Stanford University,Stanford,CA,94305,0.0,0.0,0.0519,1491.0,4,0.0,0.0,0.0,0.0,14.0,17.0,0.29,0.0743,0.17,0.248,74570.0,20971.0,0.9523,0.9502,0.9505,0.974,0.9598,0.4940191388,141300,110900,166600,0.8981,"Private, nonprofit",56.0,True
3697,1825.0,Purdue University-Main Campus,West Lafayette,IN,47907-2040,0.0,0.0,0.6715,1315.0,4,0.0,0.0,0.0,0.0,14.0,16.0,0.6351,0.0258,0.0598,0.1039,22645.0,12677.0,0.8281,0.8318,0.7238,0.7508,0.8463,0.4732072498,62200,53300,68700,0.8587,"Private, for-profit",4.0,True
3698,5523.0,Blue Hills Regional Technical School,Canton,MA,02021,0.0,0.0,0.1333,,1,0.0,0.0,0.0,0.0,-2.0,-2.0,0.1667,0.6667,0.0278,0.0,,,,,,,,0.8876404494,65900,PrivacySuppressed,PrivacySuppressed,,,,True
3699,23053.0,Parker University,Dallas,TX,75229-5668,0.0,0.0,,,4,0.0,0.0,0.0,0.0,11.0,9.0,0.4091,0.2511,0.1926,0.0433,31420.0,5959.0,0.7614,0.8205,0.65,0.75,0.7143,0.7336956522,62600,PrivacySuppressed,PrivacySuppressed,0.6345,,,True
3700,21651.0,EDP University of Puerto Rico Inc-San Juan,San Juan,PR,00919-2303,0.0,0.0,0.7128,,4,0.0,0.0,1.0,0.0,5.0,9.0,0.0,0.0,1.0,0.0,13088.0,2517.0,0.3846,,,0.3846,,0.664742268,21900,18600,25400,0.2506,,,True
3701,11940.0,ICPR Junior College,Hato Rey,PR,00919-0304,0.0,0.0,,,2,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,13183.0,3002.0,,,,,,0.7006838506,18700,15600,22500,0.2108,,,True
3702,25154.0,City College-Fort Lauderdale,Fort Lauderdale,FL,33309,0.0,0.0,0.8889,,3,0.0,0.0,0.0,0.0,7.0,6.0,0.1163,0.6512,0.1628,0.0047,26642.0,3813.0,0.2759,1.0,0.2381,0.1667,1.0,0.734204793,31600,29000,36900,0.5243,,,True
3703,23268.0,Meridian College,Sarasota,FL,34240,0.0,0.0,,,2,0.0,0.0,0.0,0.0,4.0,1.0,0.433,0.3196,0.2216,0.0052,,2850.0,,,,,,0.9538461538,20100,PrivacySuppressed,PrivacySuppressed,0.35,,,True
3704,1574.0,Georgia State University-Perimeter College,Atlanta,GA,30303-3083,0.0,0.0,0.8094,1147.0,2,0.0,1.0,0.0,0.0,1.0,5.0,0.1753,0.4732,0.147,0.0874,14638.0,5483.0,,,,,,0.6300794494,38500,36100,43300,0.6718,"Private, nonprofit",24.0,True
3705,5622.0,Georgia Piedmont Technical College,Clarkston,GA,30021-2397,0.0,0.0,,,2,0.0,1.0,0.0,0.0,1.0,3.0,0.0964,0.7803,0.0411,0.0358,11194.0,4045.0,,,,,,0.642384106,29000,27500,33300,0.5027,,,True
3706,25561.0,ETI School of Skilled Trades,Willowbrook,IL,60527,0.0,0.0,,,1,0.0,0.0,0.0,0.0,-2.0,-2.0,0.3707,0.2336,0.3583,0.0125,,,,,,,,0.0309859155,44900,PrivacySuppressed,PrivacySuppressed,0.6977,,,True
3707,32633.0,Traxlers School of Hair,Jackson,MS,39212,0.0,0.0,,,1,0.0,0.0,0.0,0.0,-2.0,-2.0,0.6145,0.3855,0.0,0.0,,,,,,,,0.2222222222,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,,,,True
3708,25039.0,Warren County Community College,Washington,NJ,07882-4343,0.0,0.0,,,2,0.0,0.0,0.0,0.0,1.0,2.0,0.6626,0.069,0.1748,0.0223,11081.0,6659.0,,,,,,0.6153846154,36500,35100,39400,0.5669,,,True
3709,2093.0,St. John's College,Santa Fe,NM,87505-4599,0.0,0.0,0.6891,,4,0.0,0.0,0.0,0.0,15.0,8.0,0.5709,0.0075,0.097,0.0261,50980.0,9021.0,0.7344,0.6667,1.0,1.0,1.0,0.3819444444,41400,36100,46200,0.6636,Foreign,1.0,True
3710,26229.0,Bais Medrash Elyon,Monsey,NY,10952,1.0,0.0,0.3636,,3,0.0,0.0,0.0,0.0,11.0,8.0,1.0,0.0,0.0,0.0,15400.0,2249.0,,,,,,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,,,,False
3711,3010.0,Antioch University-Los Angeles,Culver City,CA,90230-7615,0.0,0.0,,,4,0.0,0.0,0.0,0.0,5.0,6.0,0.4797,0.0541,0.1757,0.027,,6350.0,,,,,,0.7478991597,41800,41100,43200,0.652,,,True
3712,3010.0,Antioch University-Santa Barbara,Santa Barbara,CA,93101,0.0,0.0,,,4,0.0,0.0,1.0,0.0,5.0,6.0,0.3788,0.0606,0.303,0.0152,,6515.0,,,,,,0.7478991597,41800,41100,43200,0.652,,,True
3713,3010.0,Antioch University-New England,Keene,NH,03431,0.0,0.0,,,4,0.0,0.0,0.0,0.0,0.0,18.0,,,,,,5382.0,,,,,,0.7478991597,41800,41100,43200,0.652,,,True
3714,3010.0,Antioch University-Seattle,Seattle,WA,98121-1814,0.0,0.0,,,4,0.0,0.0,0.0,0.0,5.0,6.0,0.4194,0.0753,0.1075,0.0215,,5629.0,,,,,,0.7478991597,41800,41100,43200,0.652,,,True
3715,3010.0,Antioch University,Yellow Springs,OH,45387,0.0,0.0,,,4,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,,,,,,,,0.7478991597,41800,41100,43200,0.652,,,True
